;X;name;ID;TIPO1;TIPO2;LABEL_COR;V1_LABEL_TIPO;V2_LABEL_ID;V3_LABEL_ID2;V4_LABEL_ID3;V5_LABEL_LABEL;V5_LABEL_NOME;V5_LABEL_TIPO;V5_LABEL_TIPO_NOME;V6_COMUNICACAO_Disp̵e.de.meios.de.comunica̤̣o;V7_COMUNICACAO_Telefeno.Fixo;V8_COMUNICACAO_Celular.Chamada.de.Voz;V9_COMUNICACAO_Celular.Mensagem.de.Texto;V10_COMUNICACAO_E.mail;V11_COMUNICACAO_Skype.Menssager;V12_COMUNICACAO_Converso.Pessalmente;V13_COMUNICACAO_Comunica̤̣o.Institucional..Of�_cio..Memorando.;V14_COMUNICACAO_Outro;V15_COMUNICACAO_FACEBOOK.REDES.SOCAIS;V16_TEMPO_FUNC_Data_Abertura;V17_TEMPO_FUNC_Data_Pesquisa;V18_TEMPO_FUNC_Idade_Servi̤o_Dias;V19_TEMPO_FUNC_Idade_em_anos;V20_FUNCIONAMENTO_Segunda;V21_FUNCIONAMENTO_Ter̤a;V22_FUNCIONAMENTO_Quarta;V23_FUNCIONAMENTO_Quinta;V24_FUNCIONAMENTO_Sexta;V25_FUNCIONAMENTO_S��bado;V26_FUNCIONAMENTO_Domingo;V27_FUNCIONAMENTO_Feriados;V28_FUNCIONAMENTO_Segunda....Manḥ;V29_FUNCIONAMENTO_Segunda....Tarde;V30_FUNCIONAMENTO_Segunda....Noite;V31_FUNCIONAMENTO_Segunda....Planṭo.24h;V32_FUNCIONAMENTO_Ter̤a....Manḥ;V33_FUNCIONAMENTO_Ter̤a....Tarde;V34_FUNCIONAMENTO_Ter̤a....Noite;V35_FUNCIONAMENTO_Ter̤a....Planṭo.24h;V36_FUNCIONAMENTO_Quarta....Manḥ;V37_FUNCIONAMENTO_Quarta....Tarde;V38_FUNCIONAMENTO_Quarta....Noite;V39_FUNCIONAMENTO_Quarta....Planṭo.24h;V40_FUNCIONAMENTO_Quinta....Manḥ;V41_FUNCIONAMENTO_Quinta....Tarde;V42_FUNCIONAMENTO_Quinta....Noite;V43_FUNCIONAMENTO_Quinta....Planṭo.24h;V44_FUNCIONAMENTO_Sexta....Manḥ;V45_FUNCIONAMENTO_Sexta....Tarde;V46_FUNCIONAMENTO_Sexta....Noite;V47_FUNCIONAMENTO_Sexta....Planṭo.24h;V48_FUNCIONAMENTO_S��bado....Manḥ;V49_FUNCIONAMENTO_S��bado....Tarde;V50_FUNCIONAMENTO_S��bado....Noite;V51_FUNCIONAMENTO_S��bado....Planṭo.24h;V52_FUNCIONAMENTO_Domingo....Manḥ;V53_FUNCIONAMENTO_Domingo....Tarde;V54_FUNCIONAMENTO_Domingo....Noite;V55_FUNCIONAMENTO_Domingo....Planṭo.24h;V56_FUNCIONAMENTO_Feriado....Manḥ;V57_FUNCIONAMENTO_Feriado....Tarde;V58_FUNCIONAMENTO_Feriado....Noite;V59_FUNCIONAMENTO_Feriado....Planṭo.24h;V60_PROFISSIONAIS_Agentes.Comunit��rios.de.Sa̼de;V61_PROFISSIONAIS_Assistentes.Sociais;V62_PROFISSIONAIS_Auxiliares.de.Enfermagem;V63_PROFISSIONAIS_Enfermeiros;V64_PROFISSIONAIS_Auxiliares.de.Consult�_rio.Bucal;V65_PROFISSIONAIS_M̩dicos;V66_PROFISSIONAIS_Psic�_logos;V67_PROFISSIONAIS_Fisioterapeutas;V68_PROFISSIONAIS_Terapeutas.Ocupacionais;V69_PROFISSIONAIS_Dentistas;V70_PROFISSIONAIS_Farmac̻uticos;V71_PROFISSIONAIS_Administradores;V72_PROFISSIONAIS_Agentes.de.seguran̤a..guardas..rondas.vigilantes.;V73_PROFISSIONAIS_Educadores.F�_sicos;V74_PROFISSIONAIS_Assistentes.de.Recursos.Comunit��rios;V75_PROFISSIONAIS_Auxiliares.de.almoxarifado;V76_PROFISSIONAIS_Educadores.Sociais;V77_PROFISSIONAIS_Pedagogos;V78_PROFISSIONAIS_Auxiliares.administrativos;V79_PROFISSIONAIS_Recepcionistas;V80_PROFISSIONAIS_Servi̤os.gerais;V81_PROFISSIONAIS_Cozinheiros;V82_PROFISSIONAIS_Motoristas;V83_PROFISSIONAIS_Porteiros;V84_PROFISSIONAIS_Outros;V85_PROFISSIONAIS_TOTAL_Profissionais;V86_PROFISSIONAIS_X1...Agentes.Comunit��rios.de.Sa̼de;V87_PROFISSIONAIS_X2...Assistentes.Sociais;V88_PROFISSIONAIS_X3...Auxiliares.de.Enfermagem;V89_PROFISSIONAIS_X4...Enfermeiros;V90_PROFISSIONAIS_X5...Auxiliares.de.Consult�_rio.Bucal;V91_PROFISSIONAIS_X6...M̩dicos;V92_PROFISSIONAIS_X7...Psic�_logos;V93_PROFISSIONAIS_X8...Fisioterapeutas;V94_PROFISSIONAIS_X9...Terapeutas.Ocupacionais;V95_PROFISSIONAIS_X10...Dentistas;V96_PROFISSIONAIS_X11...Farmac̻uticos;V97_PROFISSIONAIS_X12...Administradores;V98_PROFISSIONAIS_X13...Agentes.de.seguran̤a..guardas..rondas.vigilantes.;V99_PROFISSIONAIS_X14...Educadores.F�_sicos;V100_PROFISSIONAIS_X15...Assistentes.de.Recursos.Comunit��rios;V101_PROFISSIONAIS_X16...Auxiliares.de.almoxarifado;V102_PROFISSIONAIS_X17...Educadores.Sociais;V103_PROFISSIONAIS_X18...Pedagogos;V104_PROFISSIONAIS_X19...Auxiliares.administrativos;V105_PROFISSIONAIS_X20...Recepcionistas;V106_PROFISSIONAIS_X21...Servi̤os.gerais;V107_PROFISSIONAIS_X22...Cozinheiros;V108_PROFISSIONAIS_X23...Motoristas;V109_PROFISSIONAIS_X24...Porteiros;V110_PACIENTES_M̩dia.atende.dia.t�_pico.;V111_PACIENTES_M̩dia.capacidade.de.atender.;V112_PACIENTES_Porcentagem.tem.problemas.com.drogas..;V113_PACIENTES_Porcentagem.tem.outros.problemas.de.sa̼de.mental..;V114_RELACOES_UAPS.RURAL;V115_RELACOES_UAPS.URBANA;V116_RELACOES_Ajuda.M̼tua;V117_RELACOES_Entidades.Assist̻nciais.e.Dependencia.Qu�_mica.e.CT;V118_RELACOES_Resid̻ncia.Terapeutica;V119_RELACOES_Entidades.Socioassistenciais;V120_RELACOES_Assist̻ncia.Hospitalar;V121_RELACOES_CAPS;V122_RELACOES_CRAS;V123_RELACOES_CREAS;V124_RELACOES_Acolhimento.Institucional;V125_RELACOES_Urg̻ncia.Emerg̻ncia;V126_RELACOES_Ambulat�_rio.de.Sa̼de.Mental;V127_RELACOES_Centro.de.Conviv̻ncia;V128_RELACOES_Consult�_rio.na.Rua;V129_RELACOES_OUTRO.SERVI��O.NAO.LISTADO;V130_RELACOES_N�_MERO.SERVI��OS.N��O.LISTADOS;V131_GEO_kml_latitude;V132_GEO_kml_longitude;color;NumberID;full_no_zero_indegree;full_no_zero_outdegree;full_no_zero_totaldegree;full_no_zero_strength;full_no_zero_indegree_n;full_no_zero_outdegree_n;full_no_zero_totaldegree_n;full_no_zero_centr_degree;full_no_zero_color_degree;full_no_zero_vertex_color_degree;full_no_zero_incloseness;full_no_zero_outcloseness;full_no_zero_totalcloseness;full_no_zero_allcloseness;full_no_zero_incloseness_n;full_no_zero_outcloseness_n;full_no_zero_totalcloseness_n;full_no_zero_allcloseness_n;full_no_zero_centr_closeness;full_no_zero_betweenness;full_no_zero_without_CAPS_betweenness_zscore;full_no_zero_without_CAPS_betweenness_norm;full_no_zero_betweenness_w;full_no_zero_centr_betweenness;full_no_zero_transitivity_local;full_no_zero_transitivity_barrat;full_no_zero_sp_all;full_no_zero_sp_in;full_no_zero_sp_out;NumberID;x2_indegree;x2_outdegree;x2_totaldegree;x2_strength;x2_indegree_n;x2_outdegree_n;x2_totaldegree_n;x2_centr_degree;x2_color_degree;x2_vertex_color_degree;x2_incloseness;x2_outcloseness;x2_totalcloseness;x2_allcloseness;x2_incloseness_n;x2_outcloseness_n;x2_totalcloseness_n;x2_allcloseness_n;x2_centr_closeness;x2_betweenness;x2_without_CAPS_betweenness_zscore;x2_without_CAPS_betweenness_norm;x2_betweenness_w;x2_centr_betweenness;x2_transitivity_local;x2_transitivity_barrat;x2_sp_all;NumberID;var0_indegree;var0_outdegree;var0_totaldegree;var0_strength;var0_indegree_n;var0_outdegree_n;var0_totaldegree_n;var0_centr_degree;var0_color_degree;var0_vertex_color_degree;var0_incloseness;var0_outcloseness;var0_totalcloseness;var0_allcloseness;var0_incloseness_n;var0_outcloseness_n;var0_totalcloseness_n;var0_allcloseness_n;var0_centr_closeness;var0_betweenness;var0_without_CAPS_betweenness_zscore;var0_without_CAPS_betweenness_norm;var0_betweenness_w;var0_centr_betweenness;var0_transitivity_local;var0_transitivity_barrat;var0_sp_all;NumberID;var1_indegree;var1_outdegree;var1_totaldegree;var1_strength;var1_indegree_n;var1_outdegree_n;var1_totaldegree_n;var1_centr_degree;var1_color_degree;var1_vertex_color_degree;var1_incloseness;var1_outcloseness;var1_totalcloseness;var1_allcloseness;var1_incloseness_n;var1_outcloseness_n;var1_totalcloseness_n;var1_allcloseness_n;var1_centr_closeness;var1_betweenness;var1_without_CAPS_betweenness_zscore;var1_without_CAPS_betweenness_norm;var1_betweenness_w;var1_centr_betweenness;var1_transitivity_local;var1_transitivity_barrat;var1_sp_all;NumberID;var2_indegree;var2_outdegree;var2_totaldegree;var2_strength;var2_indegree_n;var2_outdegree_n;var2_totaldegree_n;var2_centr_degree;var2_color_degree;var2_vertex_color_degree;var2_incloseness;var2_outcloseness;var2_totalcloseness;var2_allcloseness;var2_incloseness_n;var2_outcloseness_n;var2_totalcloseness_n;var2_allcloseness_n;var2_centr_closeness;var2_betweenness;var2_without_CAPS_betweenness_zscore;var2_without_CAPS_betweenness_norm;var2_betweenness_w;var2_centr_betweenness;var2_transitivity_local;var2_transitivity_barrat;var2_sp_all;NumberID;var3_indegree;var3_outdegree;var3_totaldegree;var3_strength;var3_indegree_n;var3_outdegree_n;var3_totaldegree_n;var3_centr_degree;var3_color_degree;var3_vertex_color_degree;var3_incloseness;var3_outcloseness;var3_totalcloseness;var3_allcloseness;var3_incloseness_n;var3_outcloseness_n;var3_totalcloseness_n;var3_allcloseness_n;var3_centr_closeness;var3_betweenness;var3_without_CAPS_betweenness_zscore;var3_without_CAPS_betweenness_norm;var3_betweenness_w;var3_centr_betweenness;var3_transitivity_local;var3_transitivity_barrat;var3_sp_all;NumberID;var4_indegree;var4_outdegree;var4_totaldegree;var4_strength;var4_indegree_n;var4_outdegree_n;var4_totaldegree_n;var4_centr_degree;var4_color_degree;var4_vertex_color_degree;var4_incloseness;var4_outcloseness;var4_totalcloseness;var4_allcloseness;var4_incloseness_n;var4_outcloseness_n;var4_totalcloseness_n;var4_allcloseness_n;var4_centr_closeness;var4_betweenness;var4_without_CAPS_betweenness_zscore;var4_without_CAPS_betweenness_norm;var4_betweenness_w;var4_centr_betweenness;var4_transitivity_local;var4_transitivity_barrat;var4_sp_all;NumberID;var5_indegree;var5_outdegree;var5_totaldegree;var5_strength;var5_indegree_n;var5_outdegree_n;var5_totaldegree_n;var5_centr_degree;var5_color_degree;var5_vertex_color_degree;var5_incloseness;var5_outcloseness;var5_totalcloseness;var5_allcloseness;var5_incloseness_n;var5_outcloseness_n;var5_totalcloseness_n;var5_allcloseness_n;var5_centr_closeness;var5_betweenness;var5_without_CAPS_betweenness_zscore;var5_without_CAPS_betweenness_norm;var5_betweenness_w;var5_centr_betweenness;var5_transitivity_local;var5_transitivity_barrat;var5_sp_all
1;ASS_HOS_ Hospital de Pronto Socorro ��� HPS;ASS_HOS_ Hospital de Pronto Socorro ��� HPS;q163_Assist̻ncia.Hospitalar...Hospital.de.Pronto.Socorro...HPS;Governamental;Sa̼de;Pronto Socorro;Assist̻ncia Hospitalar;q163_Assist̻ncia.Hospitalar...Hospital.de.Pronto.Socorro...HPS;163;Assist̻ncia.Hospitalar...Hospital.de.Pronto.Socorro...HPS;Assist̻ncia Hospitalar ; Hospital de Pronto Socorro ��� HPS;ASS_HOS;ASS_HOS_ Hospital de Pronto Socorro ��� HPS; TRUE; TRUE; TRUE;FALSE; TRUE;FALSE; TRUE; TRUE;FALSE;FALSE;31809;41974;10165;278.493.151; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE;FALSE; TRUE; TRUE; TRUE;FALSE; TRUE; TRUE;FALSE;FALSE;FALSE; TRUE; TRUE; TRUE;FALSE;FALSE; TRUE;FALSE;FALSE; TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;50;0;1;16;4;0;9;2;0;0;0;1;1;14;0;0;1;0;0;1;0;0;0;0;0;28;36;60;100; TRUE; TRUE;FALSE;FALSE;FALSE;FALSE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE;FALSE;FALSE;FALSE;FALSE;0; NA; NA;#6A3D9A;163;69;88;157;157;0.372972972972973;0.475675675675676;0.848648648648649;157;88.664.729;#5E4FA2;0.000111557340473003;0.00145985401459854;0.0022;0.0022271714922049;0.020638;0.270073;0.412027;0.412026726057906;0.27007299270073;8.866.472.869;11.086.145.259.465;1;8.866.472.869;886.647.286.874.978;0.0561816103217377;0.0980728401110567;142.162.162.162.162;159.712.230.215.827;170.108.695.652.174;163;69;88;157;157;0.372972972972973;0.475675675675676;0.848648648648649;157;87.156.921;#5E4FA2;0.00010120433154539;0.00145772594752187;0.0022;0.0022271714922049;0.018723;0.269679;0.412027;0.412026726057906;0.269679300291545;8.715.692.061;112.265.870.462.968;1;8.715.692.061;871.569.206.113.355;0.0556916544177691;0.0974195655724318;142.162.162.162.162;163;45;88;133;133;0.243243243243243;0.475675675675676;0.718918918918919;133;69.664.123;#5E4FA2;5,98E+09;0.000133779264214047;4,00E-04;0.000426439232409382;0.011069;0.024749;0.078891;0.0788912579957356;0.0247491638795987;6.966.412.269;119.218.136.346.269;1;6.966.412.269;696.641.226.922.152;0.0459102301207564;0.0755866940077466;170.857.142.857.143;163;60;73;133;133;0.324324324324324;0.394594594594595;0.718918918918919;133;102.884.396;#5E4FA2;7,08E+09;0.000341180484476288;0.0021;0.00214132762312634;0.013099;0.063118;0.396146;0.396145610278373;0.0631183896281133;10.288.439.578;12.491.259.317.974;1;10.288.439.578;102.884.395.783.334;0.0435178856231488;0.0595238095238095;151.891.891.891.892;163;30;88;118;118;0.162162162162162;0.475675675675676;0.637837837837838;118;59.825.474;#5E4FA2;5,55E+07;0.000517063081695967;6,00E-04;0.000626959247648903;0.010261;0.095657;0.115987;0.115987460815047;0.0956566701137539;5.982.547.386;810.149.691.091.757;1;5.982.547.386;598.254.738.557.254;0.0467912501810807;0.0698247138925105;163.687.150.837.989;163;18;6;24;24;0.0972972972972973;0.0324324324324324;0.12972972972973;24;11.246.877;#FEF2A9;4,45E+09;0.000119502868068834;1,00E-04;0.000129249062944294;0.00824;0.022108;0.023911;0.0239110766446943;0.0221080305927342;1.124.687.707;310.519.650.608.779;0.465797019110349;1.124.687.707;112.468.770.652.044;0.213768115942029;0.295289855072464;203.424.657.534.247;163;9;6;15;15;0.0486486486486487;0.0324324324324324;0.0810810810810811;15;0.629286;#E95D47;3,33E+09;3,04E+09;1,00E-04;9,07E+08;0.006165;0.005618;0.016782;0.0167815674891147;0.00561763634155229;62.928.571;157.354.112.350.442;0.192442113149847;62.928.571;0.629285714285714;0.228571428571429;0.29047619047619;327.131.782.945.736;163;0;0;0;0;0;0;0;0;0;#9E0142;2,91E+06;2,91E+06;0;2,91E+06;0.005376;0.005376;0.005376;0.00537634408602151;0.00537634408602151;0;-0.210392488656544;0;0;0;NA;NA;0
2;AMB_SAM_ Centro de Aten̤̣o �� Sa̼de Mental (CASM);AMB_SAM_ Centro de Aten̤̣o �� Sa̼de Mental (CASM);q192_Ambulat�_rio.de.Sa̼de.Mental...Centro.de.Aten̤̣o.��.Sa̼de.Mental..CASM.;Governamental;Sa̼de;Ambulat�_rio de Sa̼de Mental;Ambulat�_rio de Sa̼de Mental;q192_Ambulat�_rio.de.Sa̼de.Mental...Centro.de.Aten̤̣o.��.Sa̼de.Mental..CASM.;192;Ambulat�_rio.de.Sa̼de.Mental...Centro.de.Aten̤̣o.��.Sa̼de.Mental..CASM.;Ambulat�_rio de Sa̼de Mental ; Centro de Aten̤̣o �� Sa̼de Mental (CASM);AMB_SAM;AMB_SAM_ Centro de Aten̤̣o �� Sa̼de Mental (CASM); TRUE; TRUE;FALSE;FALSE; TRUE; TRUE; TRUE; TRUE;FALSE;FALSE;36526;41974;5448;149.260.274; TRUE; TRUE; TRUE; TRUE; TRUE;FALSE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE; TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE; TRUE;FALSE;FALSE;FALSE; TRUE;FALSE;7;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;80;100;10;100; TRUE; TRUE; TRUE; TRUE; TRUE;FALSE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE;FALSE; TRUE; TRUE;FALSE;0;-21.755.854.440.640.400;-43.355.256.356.797.100;#68AB9F;192;37;63;100;100;0.2;0.340540540540541;0.540540540540541;100;43.598.734;#FEFBB8;0.000110643947776057;0.00137741046831956;0.002;0.002;0.020469;0.254821;0.37;0.37;0.254820936639118;4.359.873.381;529.542.394.438.277;0.491725790561374;4.359.873.381;435.987.338.116.265;0.0648484848484848;0.0987878787878788;16.972.972.972.973;21.294.964.028.777;192.391.304.347.826;192;37;63;100;100;0.2;0.340540540540541;0.540540540540541;100;40.454.684;#FEF3AB;0.000100421771440048;0.00137551581843191;0.002;0.00199600798403194;0.018578;0.25447;0.369261;0.369261477045908;0.254470426409904;4.045.468.382;504.936.320.460.956;0.464159168736836;4.045.468.382;404.546.838.218.268;0.0644444444444444;0.0981818181818182;17.027.027.027.027;192;29;25;54;54;0.156756756756757;0.135135135135135;0.291891891891892;54;27.343.226;#FDDC88;5,97E+09;0.000132152768600502;4,00E-04;0.000413393964448119;0.011041;0.024448;0.076478;0.076477883422902;0.0244482621910929;2.734.322.608;454.195.965.759.219;0.392500831477851;2.734.322.608;273.432.260.804.828;0.114605171208945;0.157232704402516;213.142.857.142.857;192;32;5;37;37;0.172972972972973;0.027027027027027;0.2;37;19.955.316;#F06844;7,05E+08;0.000326370757180157;0.0018;0.0018018018018018;0.013039;0.060379;0.333333;0.333333333333333;0.060378590078329;1.995.531.649;222.219.286.262.226;0.193958630351204;1.995.531.649;199.553.164.919.451;0.145645645645646;0.175675675675676;199.459.459.459.459;192;17;44;61;61;0.0918918918918919;0.237837837837838;0.32972972972973;61;24.643.531;#FEE28E;5,53E+09;0.000511247443762781;6,00E-04;0.000602046959662854;0.010238;0.094581;0.111379;0.111378687537628;0.0945807770961145;2.464.353.141;315.387.383.093.973;0.411923714430901;2.464.353.141;24.643.531.414.449;0.0704918032786885;0.0890710382513661;200.558.659.217.877;192;12;39;51;51;0.0648648648648649;0.210810810810811;0.275675675675676;51;24.145.447;#5E4FA2;4,45E+09;0.00011986096128491;1,00E-04;0.000129433083096039;0.008238;0.022174;0.023945;0.0239451203727673;0.0221742778377083;2.414.544.664;703.604.624.205.194;1;2.414.544.664;24.145.446.641.255;0.0274509803921569;0.0411764705882353;195.890.410.958.904;192;1;1;2;2;0.00540540540540541;0.00540540540540541;0.0108108108108108;2;0;#9E0142;3,11E+09;3,05E+09;1,00E-04;9,01E+09;0.005745;0.005648;0.016676;0.016675680548044;0.00564799267287437;0;-0.200012657582128;0;0;0;1;1;381.395.348.837.209;192;0;0;0;0;0;0;0;0;0;#9E0142;2,91E+06;2,91E+06;0;2,91E+06;0.005376;0.005376;0.005376;0.00537634408602151;0.00537634408602151;0;-0.210392488656544;0;0;0;NA;NA;0
3;CRAS_AS_ CRAS Sudeste Costa Carvalho;CRAS_AS_ CRAS Sudeste Costa Carvalho;q177_CRAS...CRAS.Sudeste.Costa.Carvalho;Governamental;Assist̻ncia Social;CRAS;CRAS;q177_CRAS...CRAS.Sudeste.Costa.Carvalho;177;CRAS...CRAS.Sudeste.Costa.Carvalho;CRAS ; CRAS Sudeste Costa Carvalho;CRAS_AS;CRAS_AS_ CRAS Sudeste Costa Carvalho; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE;FALSE;FALSE;39814;41974;2160;59.178.082; TRUE; TRUE; TRUE; TRUE; TRUE;FALSE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE; TRUE; TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE; TRUE;FALSE;FALSE;FALSE;FALSE; TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE; TRUE; TRUE; TRUE; TRUE;FALSE;FALSE;FALSE; TRUE;14;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;40;60;60;50; TRUE; TRUE; TRUE; TRUE;FALSE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE; TRUE;FALSE; TRUE; TRUE;1;-217.633.999.235.922;-433.335.887.951.133;#FE9E37;177;17;38;55;55;0.0918918918918919;0.205405405405405;0.297297297297297;55;9.381.203;#D63F4E;0.000110485029278533;0.00135685210312076;0.0019;0.00185185185185185;0.02044;0.251018;0.342593;0.342592592592593;0.251017639077341;938.120.275;0.898667876171214;0.105805351108665;938.120.275;938.120.275.243.131;0.187878787878788;0.321548821548822;191.351.351.351.351;222.302.158.273.381;198.369.565.217.391;177;17;36;53;53;0.0918918918918919;0.194594594594595;0.286486486486487;53;9.005.004;#D43D4E;0.000100351229302559;0.00134770889487871;0.0018;0.0018450184501845;0.018565;0.249326;0.341328;0.341328413284133;0.249326145552561;900.500.365;0.889568567082491;0.103319433350503;900.500.365;900.500.364.648.527;0.190130624092888;0.328011611030479;192.432.432.432.432;177;10;36;46;46;0.0540540540540541;0.194594594594595;0.248648648648649;46;11.086.462;#E65848;5,96E+09;0.000132925694536754;4,00E-04;0.000417710944026733;0.011029;0.024591;0.077277;0.0772765246449457;0.0245912534892995;1.108.646.192;17.071.296.976.914;0.159141628314676;1.108.646.192;110.864.619.239.565;0.139130434782609;0.232367149758454;198.857.142.857.143;177;11;33;44;44;0.0594594594594595;0.178378378378378;0.237837837837838;44;7.071.673;#BF2549;7,01E+09;0.0003385240352065;0.0018;0.00179533213644524;0.012969;0.062627;0.332136;0.33213644524237;0.0626269465132024;707.167.341;0.626817776967515;0.0687341686403205;707.167.341;707.167.340.515.464;0.146934460887949;0.232558139534884;200.540.540.540.541;177;9;26;35;35;0.0486486486486487;0.140540540540541;0.189189189189189;35;6.069.217;#D43D4E;5,53E+09;0.000511770726714432;6,00E-04;0.000585137507314219;0.010233;0.094678;0.10825;0.10825043885313;0.0946775844421699;606.921.676;0.541775082051274;0.101448703510528;606.921.676;606.921.675.964.476;0.205042016806723;0.361344537815126;227.374.301.675.978;177;5;12;17;17;0.027027027027027;0.0648648648648649;0.0918918918918919;17;1.621.846;#C2284A;4,44E+08;0.000120048019207683;1,00E-04;0.000129132231404959;0.00822;0.022209;0.023889;0.0238894628099174;0.0222088835534214;162.184.643;0.171960464326396;0.0671698666080256;162.184.643;162.184.643.134.643;0.191176470588235;0.275735294117647;208.219.178.082.192;177;0;0;0;0;0;0;0;0;0;#9E0142;2,91E+06;2,91E+06;0;2,91E+06;0.005376;0.005376;0.005376;0.00537634408602151;0.00537634408602151;0;-0.200012657582128;0;0;0;NA;NA;0;177;1;7;8;8;0.00540540540540541;0.0378378378378378;0.0432432432432432;8;0.02;#9E0142;2,92E+08;3,02E+09;1,00E-04;0.000100060036021613;0.005405;0.005587;0.018511;0.0185111066639984;0.00558659217877095;2;0.356752480765443;0.0563380281690141;2;0.02;0.178571428571429;0.178571428571429;376.296.296.296.296
